## [BeGaze]
Participant	Sample Rate	BeGaze Version	Recorded On	Converted From	Calibration Area [px]	Stimulus Dimension [mm]	System ID	iViewX Version
43wb-aud	60	3.7.42	20.07.2017 12:03:08	C:\Users\ap2mitarbeiter\Desktop\PupilsMemory\eyeTracker\iViewXSDK_Matlab_PupilsMemory_Data_VP43wb-aud_2017_07_20-12_17_04.idf	1920x1200	518x324	EXP-4022-1	4.4.0.0
## [Data]
RecordingTime [ms],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Content
841553.5220,Eye,Fixation,Fixation,278,240,2.8701,2.8790,932.2080,611.6627,951.8550,616.7697,-
841570.2140,Eye,Fixation,Fixation,278,240,2.8755,2.8848,933.5279,611.0084,953.1031,615.8089,-
841586.9060,Eye,Fixation,Fixation,278,240,2.8768,2.8882,933.1046,611.3713,952.2452,615.8601,-
841603.5980,Eye,Fixation,Fixation,278,240,2.8799,2.8863,933.6890,610.6937,953.6426,616.5511,-
841620.2900,Eye,Fixation,Fixation,278,240,2.8815,2.8880,934.2275,609.9432,953.6644,616.7074,-
841636.9820,Eye,Fixation,Fixation,278,240,2.8802,2.8929,934.3145,609.2490,955.0879,616.6394,-
841653.6740,Eye,Fixation,Fixation,278,240,2.8775,2.8967,935.1339,609.0178,955.2290,615.3662,-
841670.3660,Eye,Fixation,Fixation,278,240,2.8740,2.9033,935.3235,609.0165,956.6850,614.2077,-
841687.0580,Eye,Fixation,Fixation,278,240,2.8763,2.8989,935.0844,609.7845,956.9661,614.1141,-
841703.7500,Eye,Fixation,Fixation,278,240,2.8756,2.9020,935.6999,608.9610,957.4508,612.9553,-
841720.4410,Eye,Fixation,Fixation,278,240,2.8742,2.9046,935.6737,609.4922,957.8570,611.7660,-
841737.1330,Eye,Fixation,Fixation,278,240,2.8709,2.9013,934.7043,609.3781,958.6781,612.2085,-
841753.8250,Eye,Fixation,Fixation,278,240,2.8625,2.9011,933.6919,610.3581,958.3017,611.8293,-
841770.5150,Eye,Fixation,Fixation,278,240,2.8654,2.9024,933.6825,611.9599,957.8904,611.2769,-
841787.2040,Eye,Fixation,Fixation,278,240,2.8703,2.9142,933.3169,611.9835,956.9829,609.5693,-
841803.8930,Eye,Fixation,Fixation,278,240,2.8716,2.9112,932.8154,611.2746,957.2044,609.6892,-
841820.5830,Eye,Fixation,Fixation,278,240,2.8672,2.9218,933.8670,612.9146,956.7503,609.0556,-
841837.2720,Eye,Fixation,Fixation,278,240,2.8685,2.9165,933.4942,612.6339,957.1738,608.6086,-
841853.9610,Eye,Fixation,Fixation,278,240,2.8582,2.9203,933.3532,612.5756,956.6026,609.1061,-
841870.6510,Eye,Fixation,Fixation,278,240,2.8544,2.9190,933.2136,612.6288,956.7387,608.5085,-
841887.3400,Eye,Fixation,Fixation,278,240,2.8504,2.9223,932.9725,613.2018,955.2702,608.8623,-
841904.0290,Eye,Fixation,Fixation,278,240,2.8515,2.9239,932.5789,612.2439,953.7295,609.8140,-
841920.7190,Eye,Fixation,Fixation,278,240,2.8578,2.9227,931.9314,612.6589,954.5664,609.1855,-
841937.4080,Eye,Fixation,Fixation,278,240,2.8594,2.9214,932.8414,612.5863,953.7841,609.8514,-
841954.0970,Eye,Fixation,Fixation,278,240,2.8610,2.9234,933.6371,611.2780,953.7675,609.8309,-
841970.7870,Eye,Fixation,Fixation,278,240,2.8648,2.9250,932.7156,611.4000,954.7061,610.3994,-
841987.4760,Eye,Fixation,Fixation,278,240,2.8671,2.9250,932.1708,612.9699,953.6359,609.4865,-
842004.1650,Eye,Fixation,Fixation,278,240,2.8584,2.9237,930.8647,613.0224,953.4866,609.5541,-
842020.8550,Eye,Fixation,Fixation,278,240,2.8598,2.9283,931.2880,613.8836,953.1896,609.0480,-
842037.5440,Eye,Fixation,Fixation,278,240,2.8610,2.9283,931.2309,614.9044,953.2750,608.5047,-
842054.2330,Eye,Fixation,Fixation,278,240,2.8673,2.9274,931.7256,614.6109,953.0311,608.8268,-
842070.9230,Eye,Fixation,Fixation,278,240,2.8703,2.9256,932.5348,614.3037,954.4355,608.5801,-
842087.6120,Eye,Fixation,Fixation,278,240,2.8602,2.9239,933.4028,614.5593,955.1916,607.9351,-
842104.3010,Eye,Fixation,Fixation,278,240,2.8585,2.9239,934.5249,614.6884,955.1664,609.6705,-
842120.9910,Eye,Fixation,Fixation,278,240,2.8660,2.9263,935.1496,614.3406,956.5306,608.6927,-
842137.6800,Eye,Fixation,Fixation,278,240,2.8753,2.9224,935.7355,613.7872,958.2122,608.8263,-
842154.3700,Eye,Fixation,Fixation,278,240,2.8647,2.9292,938.4656,616.3323,959.1731,607.4360,-
842171.0590,Eye,Fixation,Fixation,278,240,2.8780,2.9385,941.1493,615.6194,962.0577,606.2311,-
842187.7480,Eye,Fixation,Fixation,278,240,2.8795,2.9441,942.6092,615.4867,962.9806,608.1156,-
842204.4380,Eye,Fixation,Fixation,278,240,2.8845,2.9390,943.3760,614.4395,967.0762,610.1259,-
842221.1270,Eye,Fixation,Fixation,278,240,2.8773,2.9428,945.6280,614.4862,967.6333,610.8280,-
842237.8160,Eye,Fixation,Fixation,278,240,2.8879,2.9396,947.0939,612.8570,968.6156,611.6184,-
842254.5060,Eye,Fixation,Fixation,278,240,2.8817,2.9428,948.0634,612.8077,970.0109,611.0960,-
842271.1950,Eye,Fixation,Fixation,278,240,2.8866,2.9479,948.7865,612.6407,970.9613,611.3692,-
842287.8840,Eye,Fixation,Fixation,278,240,2.8910,2.9466,949.1292,612.9235,971.9516,610.8210,-
842304.5740,Eye,Fixation,Fixation,278,240,2.8881,2.9440,949.4143,614.0193,972.5428,612.5154,-
842321.2630,Eye,Fixation,Fixation,278,240,2.8849,2.9389,949.7861,613.4084,973.3905,612.8395,-
842337.9530,Eye,Fixation,Fixation,278,240,2.8849,2.9445,949.7919,612.3111,972.9746,612.7490,-
842354.6420,Eye,Fixation,Fixation,278,240,2.8770,2.9417,949.7109,612.2630,972.5155,613.3435,-
842371.3320,Eye,Fixation,Fixation,278,240,2.8759,2.9393,950.5850,611.0836,973.0763,613.8805,-
842388.0220,Eye,Fixation,Fixation,278,240,2.8802,2.9370,951.0571,611.8989,972.4431,613.9493,-
842404.7110,Eye,Fixation,Fixation,278,240,2.8817,2.9369,951.8041,612.4914,973.1300,614.0491,-
842421.4010,Eye,Fixation,Fixation,278,240,2.8764,2.9355,951.9158,614.5224,974.2822,613.7052,-
842438.0910,Eye,Fixation,Fixation,278,240,2.8827,2.9320,952.5938,613.7005,974.6347,613.6416,-
842454.7800,Eye,Fixation,Fixation,278,240,2.8854,2.9283,952.3896,614.3680,975.6748,614.3219,-
842471.4700,Eye,Fixation,Fixation,278,240,2.8797,2.9311,953.1418,614.9396,974.5513,614.0416,-
842488.1600,Eye,Fixation,Fixation,278,240,2.8858,2.9291,954.3428,614.5751,974.5957,614.7848,-
842504.8490,Eye,Fixation,Fixation,278,240,2.8852,2.9310,952.3230,614.3497,972.4991,614.1112,-
842521.5390,Eye,Fixation,Fixation,278,240,2.8881,2.9259,950.5543,613.0378,972.6913,614.7532,-
842538.2280,Eye,Fixation,Fixation,278,240,2.8803,2.9256,949.5470,613.1406,970.7933,615.7757,-
842554.9180,Eye,Fixation,Fixation,278,240,2.8829,2.9243,948.0155,612.1311,969.2397,616.3278,-
842571.6080,Eye,Fixation,Fixation,278,240,2.8823,2.9225,946.5724,612.3006,970.1557,615.5314,-
842588.2970,Eye,Fixation,Fixation,278,240,2.8745,2.9187,944.9305,613.8569,967.4572,616.0186,-
842604.9870,Eye,Fixation,Fixation,278,240,2.8774,2.9094,943.3654,612.0022,964.8491,616.3547,-
842621.6810,Eye,Fixation,Fixation,278,240,2.8774,2.9075,940.9635,613.2040,964.9231,617.3240,-
842638.3750,Eye,Fixation,Fixation,278,240,2.8733,2.9020,940.8593,611.8315,962.8205,617.4088,-
842655.0690,Eye,Fixation,Fixation,278,240,2.8579,2.8928,939.6310,611.6865,962.1066,619.0418,-
842671.7630,Eye,Fixation,Fixation,278,240,2.8519,2.8934,938.7102,611.4929,960.5918,618.7790,-
842688.4570,Eye,Fixation,Fixation,278,240,2.8415,2.8946,939.0876,612.8880,960.2368,619.0737,-
842705.1510,Eye,Fixation,Fixation,278,240,2.8379,2.8909,940.3269,613.9982,959.3307,619.8409,-
842721.8450,Eye,Fixation,Fixation,278,240,2.8238,2.8828,939.8866,615.4815,958.2094,618.9898,-
842738.5390,Eye,Fixation,Fixation,278,240,2.8168,2.8787,940.3282,616.1966,958.1552,618.3243,-
842755.2330,Eye,Fixation,Fixation,278,240,2.8082,2.8754,939.4110,617.3554,956.9668,619.4691,-
842771.9270,Eye,Fixation,Fixation,278,240,2.8046,2.8796,939.1090,616.9962,956.6519,618.9001,-
842788.6200,Eye,Fixation,Fixation,278,240,2.7992,2.8691,938.6379,618.2763,956.8797,618.8095,-
842805.3140,Eye,Fixation,Fixation,278,240,2.7890,2.8659,938.6029,619.2968,955.0768,620.1222,-
842822.0080,Eye,Fixation,Fixation,278,240,2.7809,2.8616,939.0428,620.2804,955.0621,620.1491,-
842838.7020,Eye,Fixation,Fixation,278,240,2.7803,2.8605,937.8339,621.5221,955.0349,619.2761,-
842855.3960,Eye,Fixation,Fixation,278,240,2.7786,2.8532,938.9713,622.5129,955.1795,618.5463,-
842872.0900,Eye,Fixation,Fixation,278,240,2.7797,2.8568,938.4194,623.2904,954.9093,617.5133,-
842888.7840,Eye,Fixation,Fixation,278,240,2.7702,2.8545,937.5578,625.4630,956.0431,617.8547,-
842905.4780,Eye,Fixation,Fixation,278,240,2.7714,2.8592,937.7960,625.8045,955.3563,618.3597,-
842922.1720,Eye,Fixation,Fixation,278,240,2.7745,2.8574,936.9782,626.2445,954.9306,618.5749,-
842938.8660,Eye,Fixation,Fixation,278,240,2.7678,2.8519,937.5190,626.7641,955.0968,617.9020,-
842955.5600,Eye,Fixation,Fixation,278,240,2.7701,2.8463,937.3398,627.2936,955.5634,618.2265,-
842972.2540,Eye,Fixation,Fixation,278,240,2.7672,2.8431,938.3104,627.5757,956.2580,618.8780,-
842988.9480,Eye,Fixation,Fixation,278,240,2.7691,2.8336,938.9930,626.4360,958.7431,618.0132,-
843005.6420,Eye,Fixation,Fixation,278,240,2.7651,2.8278,938.2653,627.9190,959.9074,617.6113,-
843022.3360,Eye,Fixation,Fixation,278,240,2.7652,2.8305,938.6158,627.4946,960.8467,617.0513,-
843039.0300,Eye,Fixation,Fixation,278,240,2.7672,2.8234,939.2775,627.3295,961.5941,618.0723,-
843055.7240,Eye,Fixation,Fixation,278,240,2.7614,2.8186,939.5980,627.5463,961.2635,618.5630,-
843072.4180,Eye,Fixation,Fixation,278,240,2.7580,2.8154,940.0063,626.3374,961.4529,618.4816,-
843089.1120,Eye,Fixation,Fixation,278,240,2.7575,2.8151,939.3918,625.9922,962.6961,618.2246,-
843105.8050,Eye,Fixation,Fixation,278,240,2.7605,2.8150,940.0429,625.1886,962.7453,618.8564,-
843122.4990,Eye,Fixation,Fixation,278,240,2.7658,2.8111,939.7747,623.7190,962.1796,619.9917,-
843139.1930,Eye,Fixation,Fixation,278,240,2.7679,2.8100,939.7097,622.8972,960.2941,619.3140,-
843155.8890,Eye,Fixation,Fixation,278,240,2.7695,2.8099,939.7840,621.9742,958.9663,618.6948,-
843172.5840,Eye,Fixation,Fixation,278,240,2.7585,2.8081,939.5330,622.7923,957.2421,617.6411,-
843189.2790,Eye,Fixation,Fixation,278,240,2.7574,2.8108,939.9410,620.5369,957.2946,617.0222,-
843205.9740,Eye,Fixation,Fixation,278,240,2.7579,2.8102,938.4966,619.2625,955.0466,616.4912,-
843222.6700,Eye,Fixation,Fixation,278,240,2.7586,2.8160,939.3478,617.3973,954.7374,615.5483,-
843239.3650,Eye,Fixation,Fixation,278,240,2.7606,2.8138,938.0746,615.7983,954.6650,614.7148,-
843256.0600,Eye,Fixation,Fixation,278,240,2.7621,2.8196,936.0215,615.6107,953.4857,613.7117,-
843272.7550,Eye,Fixation,Fixation,278,240,2.7628,2.8179,937.5191,614.6377,951.8135,612.5036,-
843289.4510,Eye,Fixation,Fixation,278,240,2.7595,2.8155,936.6266,613.8185,950.4525,609.9686,-
843306.1460,Eye,Fixation,Fixation,278,240,2.7464,2.8207,938.1737,614.5687,951.3850,608.5402,-
843322.8410,Eye,Fixation,Fixation,278,240,2.7489,2.8176,937.1677,613.8170,951.6203,607.8566,-
843339.5360,Eye,Fixation,Fixation,278,240,2.7555,2.8250,935.6202,612.2554,952.3375,607.2924,-
843356.2320,Eye,Fixation,Fixation,278,240,2.7588,2.8258,934.3030,611.7520,951.6780,606.2154,-
843372.9270,Eye,Fixation,Fixation,278,240,2.7662,2.8299,933.2887,611.1700,952.0362,605.9678,-
843389.6220,Eye,Fixation,Fixation,278,240,2.7663,2.8330,934.9168,611.2350,950.9243,605.2374,-
843406.3170,Eye,Fixation,Fixation,278,240,2.7676,2.8325,933.0495,611.2528,950.1238,605.3330,-
843423.0130,Eye,Fixation,Fixation,278,240,2.7645,2.8359,932.3138,611.1046,949.7531,605.1344,-
843439.7080,Eye,Fixation,Fixation,278,240,2.7704,2.8373,932.4172,610.6141,949.4663,605.2345,-
843456.4030,Eye,Fixation,Fixation,278,240,2.7699,2.8364,932.9648,609.3631,950.0009,604.5931,-
843473.0970,Eye,Fixation,Fixation,278,240,2.7813,2.8363,932.7810,608.7997,951.1372,605.8405,-
843489.7910,Eye,Fixation,Fixation,278,240,2.7933,2.8361,931.4871,608.1318,951.2488,606.8229,-
843506.4860,Eye,Fixation,Fixation,278,240,2.7955,2.8367,931.8923,607.1333,951.6084,606.2554,-
843523.1800,Eye,Fixation,Fixation,278,240,2.8000,2.8369,931.6188,606.9423,951.7760,606.5845,-
843539.8740,Eye,Fixation,Fixation,278,240,2.7995,2.8373,933.1046,606.9168,951.3465,607.4276,-
843556.5680,Eye,Fixation,Fixation,278,240,2.8009,2.8331,933.2106,606.9370,951.3184,607.3439,-
843573.2620,Eye,Fixation,Fixation,278,240,2.8026,2.8351,932.9634,606.5511,951.8271,607.8147,-
843589.9560,Eye,Fixation,Fixation,278,240,2.8048,2.8332,934.0625,605.5849,952.3531,608.1629,-
843606.6510,Eye,Fixation,Fixation,278,240,2.7995,2.8400,934.6046,606.0506,952.6129,607.0579,-
843623.3450,Eye,Fixation,Fixation,278,240,2.7990,2.8469,934.5539,605.5135,952.2393,607.0268,-
843640.0390,Eye,Fixation,Fixation,278,240,2.7969,2.8509,935.5780,606.0337,952.6289,606.9593,-
843656.7330,Eye,Fixation,Fixation,278,240,2.7893,2.8527,934.5542,606.8841,951.7157,605.9297,-
843673.4270,Eye,Fixation,Fixation,278,240,2.7798,2.8571,935.0814,608.2139,951.5076,604.6376,-
843690.1210,Eye,Fixation,Fixation,278,240,2.7881,2.8595,934.5691,608.7328,952.5924,604.0460,-
843706.8160,Eye,Fixation,Fixation,278,240,2.7817,2.8625,935.2641,609.0854,952.0600,603.6373,-
843723.5100,Eye,Fixation,Fixation,278,240,2.7826,2.8625,933.9413,609.6020,953.0424,603.5383,-
843740.2040,Eye,Fixation,Fixation,278,240,2.7930,2.8613,932.7873,610.2951,952.4261,603.8117,-
843756.8980,Eye,Fixation,Fixation,278,240,2.7956,2.8608,931.9751,610.6091,952.0279,603.8429,-
843773.5920,Eye,Fixation,Fixation,278,240,2.8004,2.8604,932.7654,610.2477,951.8605,603.3426,-
843790.2870,Eye,Fixation,Fixation,278,240,2.8067,2.8565,932.1991,609.4804,953.2570,605.0352,-
843806.9810,Eye,Fixation,Fixation,278,240,2.8068,2.8560,932.0581,610.2185,953.6090,604.8420,-
843823.6750,Eye,Fixation,Fixation,278,240,2.8044,2.8487,930.1160,610.0785,952.5676,604.7567,-
843840.3690,Eye,Fixation,Fixation,278,240,2.8121,2.8490,931.7607,609.5377,954.5051,606.3278,-
843857.0630,Eye,Fixation,Fixation,278,240,2.8166,2.8525,935.4781,608.2951,957.8211,606.6465,-
843873.7570,Eye,Fixation,Fixation,278,240,2.8217,2.8561,933.6641,608.3037,956.8153,608.4668,-
843890.4520,Eye,Fixation,Fixation,278,240,2.8297,2.8581,935.4793,608.6434,957.4981,608.6171,-
843907.1460,Eye,Fixation,Fixation,278,240,2.8329,2.8576,938.1703,607.8850,959.4782,608.7596,-
843923.8400,Eye,Fixation,Fixation,278,240,2.8378,2.8672,939.6219,608.3187,960.4955,608.3692,-
843940.5340,Eye,Fixation,Fixation,278,240,2.8429,2.8707,941.3606,608.1201,960.5224,607.8350,-
843957.2280,Eye,Fixation,Fixation,278,240,2.8453,2.8667,941.4299,608.1654,961.8109,608.2042,-
843973.9220,Eye,Fixation,Fixation,278,240,2.8494,2.8710,942.1494,609.3655,961.3097,606.8513,-
843990.6150,Eye,Fixation,Fixation,278,240,2.8528,2.8741,944.0884,609.6057,961.1269,606.7526,-
844007.3070,Eye,Fixation,Fixation,278,240,2.8544,2.8784,946.3364,609.8335,961.9727,606.4963,-
844023.9990,Eye,Fixation,Fixation,278,240,2.8575,2.8791,946.8352,609.5605,961.9556,606.2896,-
844040.6910,Eye,Fixation,Fixation,278,240,2.8530,2.8883,945.3635,609.2206,961.2376,605.7970,-
844057.3830,Eye,Fixation,Fixation,278,240,2.8584,2.8854,946.3588,608.8650,961.1396,604.1702,-
844074.0750,Eye,Fixation,Fixation,278,240,2.8630,2.8899,946.0768,608.0879,961.4504,603.9440,-
844090.7670,Eye,Fixation,Fixation,278,240,2.8632,2.8906,944.4886,607.9662,960.4662,603.8491,-
844107.4590,Eye,Fixation,Fixation,278,240,2.8757,2.8897,943.8624,605.8742,959.9196,603.6729,-
844124.1510,Eye,Fixation,Fixation,278,240,2.8781,2.8886,942.6986,605.4474,961.1946,604.3543,-
844140.8430,Eye,Fixation,Fixation,278,240,2.8815,2.8886,944.2851,606.5149,961.4524,603.8455,-
844157.5350,Eye,Fixation,Fixation,278,240,2.8878,2.8986,944.3720,605.7685,961.6082,604.0194,-
844174.2270,Eye,Fixation,Fixation,278,240,2.8905,2.8970,944.3123,604.8443,962.4064,605.9237,-
844190.9190,Eye,Fixation,Fixation,278,240,2.8946,2.9030,943.8498,604.4416,962.1591,605.7216,-
844207.6110,Eye,Fixation,Fixation,278,240,2.9006,2.9034,944.2148,604.4900,962.2984,606.5970,-
844224.3030,Eye,Fixation,Fixation,278,240,2.9040,2.9087,944.0937,604.5075,961.9627,607.1644,-
844240.9950,Eye,Fixation,Fixation,278,240,2.9069,2.9108,944.5436,604.3947,961.3274,607.7979,-
844257.6870,Eye,Fixation,Fixation,278,240,2.9095,2.9087,944.6132,604.7730,962.1557,609.0872,-
844274.3790,Eye,Fixation,Fixation,278,240,2.9129,2.9015,944.6396,605.0955,962.5876,609.5329,-
844291.0720,Eye,Fixation,Fixation,278,240,2.9104,2.9047,944.6490,605.9157,962.2238,610.1187,-
844307.7640,Eye,Fixation,Fixation,278,240,2.9183,2.9076,944.4039,606.0489,961.8546,609.0697,-
844324.4490,Eye,Fixation,Fixation,278,240,2.9274,2.9094,943.7319,605.5842,962.1114,609.0890,-
844341.1340,Eye,Fixation,Fixation,278,240,2.9204,2.9094,942.9858,605.1814,962.4600,609.2064,-
844357.8180,Eye,Fixation,Fixation,278,240,2.9241,2.9079,942.6746,604.6205,961.7063,607.2815,-
844374.5030,Eye,Fixation,Fixation,278,240,2.9276,2.9076,940.8224,604.5820,961.9882,608.2014,-
844391.1880,Eye,Fixation,Fixation,278,240,2.9236,2.9184,938.6281,605.5109,960.0181,607.3707,-
844407.8730,Eye,Fixation,Fixation,278,240,2.9278,2.9203,937.0718,606.0263,958.9865,608.2552,-
844424.5580,Eye,Fixation,Fixation,278,240,2.9359,2.9270,934.0909,605.5660,955.8295,607.5890,-
844441.2430,Eye,Fixation,Fixation,278,240,2.9352,2.9277,932.9258,606.7125,953.5907,606.3180,-
844457.9280,Eye,Fixation,Fixation,278,240,2.9388,2.9309,932.7591,606.5141,955.4533,605.0741,-
844474.6130,Eye,Fixation,Fixation,278,240,2.9422,2.9288,931.5219,606.3869,954.7381,605.1657,-
844491.2980,Eye,Fixation,Fixation,278,240,2.9330,2.9379,931.4343,606.7100,954.2250,602.4454,-
844507.9830,Eye,Fixation,Fixation,278,240,2.9394,2.9395,931.2288,605.9661,952.4152,603.5399,-
844524.6680,Eye,Fixation,Fixation,278,240,2.9486,2.9396,931.0893,606.3635,952.6938,602.0515,-
844541.3530,Eye,Fixation,Fixation,278,240,2.9450,2.9411,931.0924,607.5651,953.7222,602.9537,-
844558.0380,Eye,Fixation,Fixation,278,240,2.9426,2.9475,931.8398,607.5093,953.1216,602.6072,-
844574.7230,Eye,Fixation,Fixation,278,240,2.9438,2.9482,932.3462,607.1657,953.2143,602.0043,-
844591.4080,Eye,Fixation,Fixation,278,240,2.9448,2.9357,932.4005,606.7291,953.6529,602.0617,-
844608.0930,Eye,Fixation,Fixation,278,240,2.9444,2.9393,932.2142,607.4122,955.0908,602.6001,-
844624.7780,Eye,Fixation,Fixation,278,240,2.9346,2.9457,931.0526,607.9911,954.0980,603.6497,-
844641.4630,Eye,Fixation,Fixation,278,240,2.9423,2.9465,928.9781,607.5169,953.7667,603.7299,-
844658.1480,Eye,Fixation,Fixation,278,240,2.9410,2.9471,929.3052,607.3097,951.7641,604.5705,-
844674.8330,Eye,Fixation,Fixation,278,240,2.9300,2.9436,925.8737,608.2830,951.6704,606.1615,-
844691.5180,Eye,Fixation,Fixation,278,240,2.9305,2.9444,924.5375,607.9792,951.9912,606.2533,-
844708.2030,Eye,Fixation,Fixation,278,240,2.9313,2.9418,923.0954,607.9289,948.1349,607.8004,-
844724.8880,Eye,Fixation,Fixation,278,240,2.9335,2.9457,920.7460,608.5598,948.0647,607.9920,-
844741.5730,Eye,Fixation,Fixation,278,240,2.9311,2.9456,921.2432,609.4643,946.8523,608.6513,-
844758.2580,Eye,Fixation,Fixation,278,240,2.9279,2.9444,920.5934,609.2620,946.9758,608.5038,-
844774.9430,Eye,Fixation,Fixation,278,240,2.9307,2.9461,922.4314,610.2818,949.4877,607.9986,-
844791.6280,Eye,Fixation,Fixation,278,240,2.9280,2.9459,924.3425,609.9604,949.6256,608.1816,-
844808.3130,Eye,Fixation,Fixation,278,240,2.9277,2.9430,925.5688,608.6861,949.7676,607.9921,-
844825.0020,Eye,Fixation,Fixation,278,240,2.9313,2.9491,926.7843,608.6188,951.0972,608.0725,-
844841.6900,Eye,Fixation,Fixation,278,240,2.9274,2.9495,928.6163,609.1882,954.0178,607.1930,-
844858.3790,Eye,Fixation,Fixation,278,240,2.9266,2.9503,930.4633,608.7205,954.9491,607.0342,-
844875.0680,Eye,Fixation,Fixation,278,240,2.9214,2.9526,931.6078,609.2374,953.7938,606.2636,-
844891.7570,Eye,Fixation,Fixation,278,240,2.9178,2.9521,931.9772,609.8839,955.7810,605.4768,-
844908.4460,Eye,Fixation,Fixation,278,240,2.9174,2.9551,933.8663,608.9590,957.2870,604.7259,-
844925.1350,Eye,Fixation,Fixation,278,240,2.9161,2.9560,935.1189,608.8079,958.4595,604.2773,-
844941.8240,Eye,Fixation,Fixation,278,240,2.9197,2.9564,935.2187,608.8749,958.4344,604.7308,-
844958.5130,Eye,Fixation,Fixation,278,240,2.9208,2.9483,932.7918,609.1153,957.1870,605.7289,-
844975.2020,Eye,Fixation,Fixation,278,240,2.9137,2.9483,931.1919,609.2591,956.3002,605.3085,-
844991.8910,Eye,Fixation,Fixation,278,240,2.9136,2.9531,928.5453,609.4710,955.6042,604.2514,-
845008.5800,Eye,Fixation,Fixation,278,240,2.9194,2.9574,926.3929,609.7694,953.9932,604.7358,-
845025.2690,Eye,Fixation,Fixation,278,240,2.9215,2.9628,925.6420,609.7165,951.7739,605.1537,-
845041.9580,Eye,Fixation,Fixation,278,240,2.9326,2.9612,924.0577,609.3485,948.6278,605.4719,-
845058.6470,Eye,Fixation,Fixation,278,240,2.9287,2.9669,921.9547,608.9427,947.1100,606.1115,-
845075.3360,Eye,Fixation,Fixation,278,240,2.9288,2.9679,922.1276,608.6302,946.1167,606.4098,-
845092.0250,Eye,Fixation,Fixation,278,240,2.9325,2.9665,920.7967,608.6693,945.1296,606.3365,-
845108.7140,Eye,Fixation,Fixation,278,240,2.9309,2.9566,917.4963,608.1668,940.7868,607.6464,-
845125.4030,Eye,Fixation,Fixation,278,240,2.9304,2.9615,911.8110,608.3789,934.0308,607.3060,-
845142.0920,Eye,Fixation,Fixation,278,240,2.9276,2.9655,908.7125,608.1223,932.7358,607.0574,-
845158.7810,Eye,Fixation,Fixation,278,240,2.9288,2.9654,907.1118,607.2684,931.8482,607.1216,-
845175.4780,Eye,Fixation,Fixation,278,240,2.9331,2.9602,905.0791,607.9694,924.9535,607.4572,-
845192.1750,Eye,Fixation,Fixation,278,240,2.9340,2.9656,905.5922,607.2903,924.0597,606.7328,-
845208.8720,Eye,Fixation,Fixation,278,240,2.9400,2.9629,902.1711,606.8962,923.1157,606.0418,-
845225.5690,Eye,Fixation,Fixation,278,240,2.9375,2.9596,900.6882,607.0865,921.6466,606.7350,-
845242.2660,Eye,Fixation,Fixation,278,240,2.9345,2.9639,910.4140,606.9350,932.3891,605.8582,-
845258.9630,Eye,Fixation,Fixation,278,240,2.9394,2.9610,917.0180,607.2647,935.2845,606.4071,-
845275.6600,Eye,Fixation,Fixation,278,240,2.9385,2.9711,911.4178,607.6335,936.2136,603.8969,-
845292.3570,Eye,Fixation,Fixation,278,240,2.9440,2.9655,918.8189,607.7916,938.7984,604.2238,-
845309.0540,Eye,Fixation,Fixation,278,240,2.9491,2.9660,914.2811,607.1051,940.0341,602.9606,-
845325.7510,Eye,Fixation,Fixation,278,240,2.9493,2.9722,917.8267,607.2312,941.6906,601.7664,-
845342.4480,Eye,Fixation,Fixation,278,240,2.9475,2.9677,918.6049,607.1190,945.0813,601.0716,-
845359.1450,Eye,Fixation,Fixation,278,240,2.9513,2.9700,921.5261,606.1404,945.9903,600.6216,-
845375.8420,Eye,Fixation,Fixation,278,240,2.9462,2.9677,923.4219,606.3674,950.1557,600.0255,-
845392.5390,Eye,Fixation,Fixation,278,240,2.9415,2.9753,926.3962,605.8838,950.8014,598.6762,-
845409.2360,Eye,Fixation,Fixation,278,240,2.9469,2.9737,926.3174,606.1787,951.5126,597.5225,-
845425.9330,Eye,Fixation,Fixation,278,240,2.9449,2.9766,926.2397,606.7499,950.0754,597.6387,-
845442.6300,Eye,Fixation,Fixation,278,240,2.9512,2.9789,925.5682,605.3804,949.3967,597.1324,-
845448.5530,Information,User Event,User Event,527,527,-,-,-,-,-,-,fixationCross:end
845456.4940,Information,User Event,User Event,528,528,-,-,-,-,-,-,038_neg.wav
845459.3270,Eye,Fixation,Fixation,278,240,2.9441,2.9830,925.8203,605.7621,949.7257,598.0195,-
845468.5550,Information,User Event,User Event,529,529,-,-,-,-,-,-,trial:106
845476.0240,Eye,Fixation,Fixation,278,240,2.9487,2.9840,924.9831,605.7024,949.9457,597.6090,-
845492.7210,Eye,Fixation,Fixation,278,240,2.9556,2.9848,925.7308,605.6501,950.7642,598.5566,-
845504.5640,Information,User Event,User Event,530,530,-,-,-,-,-,-,stimulus:038_type:neg
845509.4180,Eye,Fixation,Fixation,278,240,2.9533,2.9902,926.2674,605.1177,950.7362,598.4869,-
845526.1150,Eye,Fixation,Fixation,278,240,2.9517,2.9968,926.2417,607.0909,950.8263,599.1055,-
845542.8120,Eye,Fixation,Fixation,278,240,2.9630,3.0039,926.6973,606.7408,951.3232,597.9261,-
845559.5090,Eye,Fixation,Fixation,278,240,2.9727,3.0101,925.9317,607.3868,951.4946,598.1274,-
