## [BeGaze]
Participant	Sample Rate	BeGaze Version	Recorded On	Converted From	Calibration Area [px]	Stimulus Dimension [mm]	System ID	iViewX Version
21wb-aud	60	3.7.42	18.07.2017 13:21:27	C:\Users\ap2mitarbeiter\Desktop\PupilsMemory\eyeTracker\iViewXSDK_Matlab_PupilsMemory_Data_VP21wb-aud_2017_07_18-13_35_09.idf	1920x1200	518x324	EXP-4022-1	4.4.0.0
## [Data]
RecordingTime [ms],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Content
621437.3740,Eye,Fixation,Fixation,750,736,3.1020,3.3167,1033.9490,659.1110,1002.8925,667.7858,-
621454.0700,Eye,Fixation,Fixation,750,736,3.1115,3.3204,1041.4364,642.7436,1004.3943,670.7090,-
621470.7700,Eye,Fixation,Fixation,750,736,3.1164,3.3264,1041.6953,639.1375,1011.6113,674.7443,-
621487.4700,Eye,Fixation,Fixation,750,736,3.1207,3.3425,1039.0603,654.5011,1019.1156,677.2108,-
621504.1710,Eye,Fixation,Fixation,750,736,3.1194,3.3380,1027.6434,646.3567,1018.4836,674.7945,-
621520.8710,Eye,Fixation,Fixation,750,736,3.1255,3.3409,1032.6646,653.4574,1004.8855,675.7078,-
621537.5720,Eye,Fixation,Fixation,750,736,3.1275,3.3452,1037.8584,657.3162,1022.3820,671.4237,-
621554.2720,Eye,Fixation,Fixation,750,736,3.1237,3.3381,1037.8387,639.8447,1036.4103,671.2267,-
621570.9720,Eye,Fixation,Fixation,750,736,3.1182,3.3362,1023.8567,630.0651,1020.7356,672.5491,-
621587.6730,Eye,Fixation,Fixation,750,736,3.1123,3.3464,1036.8826,629.2921,1037.7221,671.7114,-
621604.3730,Eye,Fixation,Fixation,750,736,3.1192,3.3512,1035.6411,645.7356,1029.5971,670.7009,-
621621.0730,Eye,Fixation,Fixation,750,736,3.1140,3.3456,1036.2163,631.5365,1036.0078,672.2520,-
621637.7740,Eye,Fixation,Fixation,750,736,3.1073,3.3417,1031.8148,637.8920,1040.2246,670.3038,-
621654.4740,Eye,Fixation,Fixation,750,736,3.1131,3.3498,1028.6288,632.7345,1033.8100,664.0770,-
621671.1750,Eye,Fixation,Fixation,750,736,3.1210,3.3476,1035.1630,629.8362,1032.7281,662.0768,-
621687.8750,Eye,Fixation,Fixation,750,736,3.1235,3.3504,1034.0863,627.1781,1033.9328,664.5786,-
621704.5750,Eye,Fixation,Fixation,750,736,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
621721.2760,Eye,Fixation,Saccade,750,456,3.1367,3.3634,1044.7352,623.5932,1035.7310,661.5752,-
621737.9760,Eye,Fixation,Saccade,750,456,3.1438,3.4103,1051.7567,618.2758,886.3084,496.1647,-
621754.6760,Eye,Saccade,Fixation,651,737,3.1424,3.4080,1046.4970,612.3922,1041.9394,660.6051,-
621771.3770,Eye,Fixation,Fixation,751,737,3.1482,3.3997,1062.5647,604.3466,1021.5358,669.2218,-
621788.0770,Eye,Fixation,Fixation,751,737,3.1583,3.3926,1053.7961,602.1771,1024.4589,660.3348,-
621804.7780,Eye,Fixation,Fixation,751,737,3.1629,3.3765,1046.2918,610.5672,1034.6512,657.2552,-
621821.4780,Eye,Fixation,Fixation,751,737,3.1755,3.3735,1052.3756,596.7349,1032.0438,657.4665,-
621838.1780,Eye,Fixation,Fixation,751,737,3.1662,3.3736,1051.5182,596.0132,1027.3231,668.6542,-
621854.8790,Eye,Fixation,Fixation,751,737,3.1780,3.3641,1059.8856,590.8751,1020.6997,670.5718,-
621871.5790,Eye,Fixation,Fixation,751,737,3.1844,3.3561,1049.4911,590.2632,1017.7647,669.0769,-
621888.2790,Eye,Fixation,Fixation,751,737,3.1936,3.3589,1045.9336,594.6514,1028.7748,672.4966,-
621904.9800,Eye,Fixation,Fixation,751,737,3.1984,3.3619,1047.2427,595.2307,1033.6348,673.1256,-
621921.6800,Eye,Fixation,Fixation,751,737,3.2139,3.3660,1040.2106,591.7814,1029.5270,670.8202,-
621938.3810,Eye,Fixation,Fixation,751,737,3.2138,3.3628,1034.1900,595.2489,1031.9213,670.4412,-
621955.0810,Eye,Fixation,Fixation,751,737,3.2161,3.3668,1038.1355,597.7209,1037.3189,667.6698,-
621971.7810,Eye,Fixation,Fixation,751,737,3.2050,3.3695,1030.0967,598.4315,1035.7958,666.5813,-
621988.4820,Eye,Fixation,Fixation,751,737,3.2101,3.3592,1030.7106,596.5193,1032.9343,649.9688,-
622005.1820,Eye,Fixation,Fixation,751,737,3.2236,3.3721,1029.4095,593.8286,1036.2107,662.4076,-
622021.8830,Eye,Fixation,Fixation,751,737,3.2265,3.3826,1034.1118,599.8838,1025.3037,669.0708,-
622038.5830,Eye,Fixation,Fixation,751,737,3.2266,3.3793,1034.0916,602.5902,1002.8418,667.7392,-
622055.2830,Eye,Fixation,Blink,751,401,3.2366,0.0000,1033.1287,602.8393,0.0000,0.0000,-
622071.9840,Eye,Fixation,Blink,751,401,3.2370,0.0000,1037.7994,600.1978,0.0000,0.0000,-
622088.6840,Eye,Fixation,Blink,751,401,3.2330,0.0000,1031.9781,604.7605,0.0000,0.0000,-
622105.3840,Eye,Fixation,Blink,751,401,3.2176,0.0000,1035.0445,601.2875,0.0000,0.0000,-
622122.0850,Eye,Fixation,Blink,751,401,3.2065,0.0000,1032.1300,604.1864,0.0000,0.0000,-
622138.7850,Eye,Fixation,Blink,751,401,3.2053,0.0000,1036.4834,618.5559,0.0000,0.0000,-
622155.4860,Eye,Fixation,Blink,751,401,3.1937,0.0000,1036.3462,609.6636,0.0000,0.0000,-
622172.1860,Eye,Fixation,Blink,751,401,3.1960,0.0000,1038.8721,609.5524,0.0000,0.0000,-
622188.8860,Eye,Fixation,Blink,751,401,3.1902,0.0000,1042.6403,618.0354,0.0000,0.0000,-
622205.5870,Eye,Fixation,Blink,751,401,3.1790,0.0000,1039.5470,613.8057,0.0000,0.0000,-
622222.2790,Eye,Fixation,Blink,751,401,3.1748,0.0000,1045.3454,617.5887,0.0000,0.0000,-
622238.9710,Eye,Fixation,Blink,751,401,3.1752,0.0000,1035.5395,622.1768,0.0000,0.0000,-
622255.6630,Eye,Saccade,Blink,652,401,3.1686,0.0000,1025.5724,625.8601,0.0000,0.0000,-
622272.3550,Eye,Fixation,Fixation,752,738,3.1732,3.3724,1022.8506,639.6638,999.6634,672.0734,-
622289.0470,Eye,Fixation,Fixation,752,738,3.1596,0.0000,1024.2639,630.4066,0.0000,0.0000,-
622305.7380,Eye,Fixation,Fixation,752,738,3.1452,3.3670,1025.7627,641.6721,997.9365,676.0876,-
622322.4300,Eye,Fixation,Fixation,752,738,3.1347,0.0000,1029.2919,640.1457,0.0000,0.0000,-
622339.1220,Eye,Fixation,Fixation,752,738,3.1280,3.3731,1023.5530,639.7244,1000.3907,663.4203,-
622355.8170,Eye,Fixation,Fixation,752,738,3.1216,0.0000,1034.7758,637.7629,0.0000,0.0000,-
622372.5120,Eye,Fixation,Fixation,752,738,3.1217,3.3748,1023.9202,648.5147,1009.0942,665.0695,-
622389.2070,Eye,Fixation,-,752,-,3.1270,0.0000,1026.0199,652.8227,0.0000,0.0000,-
622405.9020,Eye,Fixation,-,752,-,3.1205,0.0000,1023.2890,657.8174,0.0000,0.0000,-
622422.5970,Eye,Fixation,-,752,-,3.1234,3.3635,1021.7841,661.8204,1017.6889,666.8781,-
622439.2920,Eye,Fixation,-,752,-,3.1268,0.0000,1021.4527,656.4173,0.0000,0.0000,-
622455.9870,Eye,Fixation,-,752,-,3.1331,3.3677,1029.3994,659.8982,1009.6832,660.7825,-
622472.6810,Eye,Fixation,-,752,-,3.1286,0.0000,1027.8044,661.4082,0.0000,0.0000,-
622489.3760,Eye,Fixation,-,752,-,3.1215,0.0000,1026.1877,660.9407,0.0000,0.0000,-
622506.0710,Eye,Fixation,-,752,-,3.1192,0.0000,1025.7741,665.5246,0.0000,0.0000,-
622522.7660,Eye,Fixation,-,752,-,3.1209,3.3695,1026.8821,669.4620,1002.4521,668.1204,-
622539.4610,Eye,Fixation,-,752,-,3.1116,3.3644,1027.5299,663.3449,994.6346,668.3776,-
622556.1560,Eye,Fixation,-,752,-,3.1184,0.0000,1025.2380,653.0976,0.0000,0.0000,-
622572.8510,Eye,Fixation,-,752,-,3.1082,0.0000,1023.1708,650.9220,0.0000,0.0000,-
622589.5460,Eye,Fixation,-,752,-,3.1209,0.0000,1025.8682,651.2487,0.0000,0.0000,-
622606.2410,Eye,Fixation,-,752,-,3.1150,0.0000,1020.3840,652.5472,0.0000,0.0000,-
622622.9350,Eye,Fixation,Fixation,752,739,3.1169,3.3669,1018.6187,654.4371,992.6873,674.0669,-
622639.6300,Eye,Fixation,Fixation,752,739,3.1123,3.3654,1023.6293,664.6396,991.3853,666.0837,-
622656.3250,Eye,Fixation,Fixation,752,739,3.1115,3.3671,1018.0361,667.8283,994.9034,668.9697,-
622673.0200,Eye,Fixation,Fixation,752,739,3.1055,3.3688,1021.8795,660.6579,996.2064,663.1897,-
622689.7150,Eye,Fixation,Fixation,752,739,3.1000,3.3664,1026.9981,669.4527,995.0106,663.7872,-
622706.4100,Eye,Fixation,Fixation,752,739,3.1023,3.3713,1023.2066,663.2435,1002.9382,665.5311,-
622723.1050,Eye,Fixation,Fixation,752,739,3.1100,3.3648,1019.9511,662.2046,1004.2345,658.3805,-
622739.8000,Eye,Fixation,Blink,752,402,3.1165,0.0000,1025.1086,659.5592,0.0000,0.0000,-
622756.4940,Eye,Fixation,Blink,752,402,3.1190,0.0000,1024.0200,668.4881,0.0000,0.0000,-
622773.1890,Eye,Fixation,Blink,752,402,3.1290,0.0000,1028.3997,669.8573,0.0000,0.0000,-
622789.8840,Eye,Fixation,Blink,752,402,3.1255,0.0000,1036.1439,672.9925,0.0000,0.0000,-
622806.5790,Eye,Fixation,Blink,752,402,3.1230,0.0000,1037.7565,671.9883,0.0000,0.0000,-
622823.2740,Eye,Fixation,Blink,752,402,3.1331,0.0000,1036.1071,670.0573,0.0000,0.0000,-
622839.9690,Eye,Fixation,Blink,752,402,3.1429,0.0000,1036.2611,669.0832,0.0000,0.0000,-
622856.6640,Eye,Fixation,Blink,752,402,3.1477,0.0000,1047.3204,669.9367,0.0000,0.0000,-
622873.3590,Eye,Fixation,Fixation,752,740,3.1401,3.3684,1031.1639,670.3542,1011.6154,658.4538,-
622890.0530,Eye,Fixation,Fixation,752,740,3.1429,3.3753,1046.0322,659.4292,1007.3150,658.7558,-
622906.7480,Eye,Fixation,Fixation,752,740,3.1399,3.3700,1042.0236,668.0898,1007.2328,662.8284,-
622923.4430,Eye,Fixation,Fixation,752,740,3.1414,3.3765,1024.1667,662.5284,1009.2048,664.8067,-
622940.1380,Eye,Fixation,Fixation,752,740,3.1316,3.3748,1037.3654,663.6018,1005.5757,660.4177,-
622956.8330,Eye,Fixation,Fixation,752,740,3.1295,3.3746,1049.6874,632.9892,1012.0697,655.8861,-
622973.5280,Eye,Fixation,Fixation,752,740,3.1309,3.3731,1037.7325,636.1332,1011.6266,659.5749,-
622990.2230,Eye,Fixation,Fixation,752,740,3.1403,3.3690,1048.3891,654.8008,1011.9682,662.9051,-
623006.9180,Eye,Fixation,Blink,752,403,3.1423,0.0000,1030.5915,649.9217,0.0000,0.0000,-
623023.6130,Eye,Fixation,Blink,752,403,3.1534,0.0000,1031.1969,639.9569,0.0000,0.0000,-
623040.3070,Eye,Fixation,Blink,752,403,3.1524,0.0000,1036.7718,633.5525,0.0000,0.0000,-
623056.9990,Eye,Fixation,Blink,752,403,3.1528,0.0000,1026.2170,639.9792,0.0000,0.0000,-
623073.6910,Eye,Fixation,Blink,752,403,3.1471,0.0000,1026.9703,648.4070,0.0000,0.0000,-
623090.3830,Eye,Fixation,Blink,752,403,3.1489,0.0000,1029.0562,646.8672,0.0000,0.0000,-
623107.0750,Eye,Fixation,Blink,752,403,3.1442,0.0000,1021.0029,647.1168,0.0000,0.0000,-
623123.7670,Eye,Fixation,Fixation,752,741,3.1613,3.3607,1036.7080,639.9803,1016.1412,663.5113,-
623140.4590,Eye,Fixation,Fixation,752,741,3.1670,3.3622,1030.7093,634.6581,1020.3388,663.0082,-
623157.1510,Eye,Fixation,Fixation,752,741,3.1652,3.3568,1020.5564,634.9774,1026.5079,662.6111,-
623173.8430,Eye,Fixation,Fixation,752,741,3.1715,3.3554,1026.6934,638.5680,1023.5616,662.3843,-
623190.5350,Eye,Fixation,Fixation,752,741,3.1745,3.3531,1033.3600,637.7735,1027.2967,663.6745,-
623207.2220,Eye,Fixation,Fixation,752,741,3.1718,3.3508,1020.9802,630.0771,1010.4820,662.5333,-
623223.9080,Eye,Fixation,Fixation,752,741,3.1680,3.3534,1025.9772,631.3790,1016.0911,660.1196,-
623240.5950,Eye,Fixation,Fixation,752,741,3.1613,3.3561,1030.2033,629.0905,1007.9690,660.9147,-
623257.2810,Eye,Saccade,Fixation,653,741,3.1579,3.3509,1030.9997,625.0863,1009.8758,663.0671,-
623273.9680,Eye,Fixation,Fixation,753,741,3.1623,3.3586,1030.7766,620.2210,1007.0802,663.0526,-
623290.6540,Eye,Fixation,Blink,753,404,3.1794,0.0000,1037.8745,621.8463,0.0000,0.0000,-
623307.3410,Eye,Fixation,Blink,753,404,3.1723,0.0000,1025.9689,623.7346,0.0000,0.0000,-
623324.0270,Eye,Fixation,Blink,753,404,3.1813,0.0000,1042.5400,627.7939,0.0000,0.0000,-
623340.7140,Eye,Fixation,Blink,753,404,3.1833,0.0000,1037.8983,626.8597,0.0000,0.0000,-
623357.4000,Eye,Fixation,Blink,753,404,3.1878,0.0000,1036.0017,631.9746,0.0000,0.0000,-
623374.0870,Eye,Fixation,Fixation,753,742,3.1873,3.3617,1037.2148,623.2064,1022.2591,663.7666,-
623390.7730,Eye,Fixation,Fixation,753,742,3.1871,3.3758,1039.9013,625.3375,1000.2749,665.0243,-
623407.4600,Eye,Fixation,Fixation,753,742,3.1916,3.3861,1038.3229,624.8805,1006.3553,664.3667,-
623424.1460,Eye,Fixation,Fixation,753,742,3.1948,3.3843,1030.9728,629.9219,1012.3439,666.4555,-
623440.8330,Eye,Fixation,Fixation,753,742,3.2007,3.3898,1033.8987,627.6172,1003.6105,663.1480,-
623457.5190,Eye,Fixation,Fixation,753,742,3.2104,3.3910,1032.7517,630.5207,998.9096,669.4677,-
623474.2060,Eye,Fixation,Fixation,753,742,3.2089,3.4003,1024.8952,631.2293,991.9775,673.4852,-
623490.8920,Eye,Fixation,Fixation,753,742,3.2073,3.3925,1035.9166,639.7918,1001.8383,666.5940,-
623507.5790,Eye,Fixation,Fixation,753,742,3.2184,3.3939,1034.9112,641.9485,993.6271,675.6953,-
623524.2650,Eye,Fixation,-,753,-,3.2235,0.0000,1031.5913,633.6207,0.0000,0.0000,-
623540.9520,Eye,Fixation,-,753,-,3.2258,0.0000,1033.9171,633.3662,0.0000,0.0000,-
623557.6380,Eye,Fixation,Fixation,753,743,3.2259,3.3974,1031.3990,641.5792,995.8088,665.9281,-
623574.3250,Eye,Fixation,Fixation,753,743,3.2303,3.4028,1031.3742,636.0071,1001.2272,670.5040,-
623591.0120,Eye,Fixation,Fixation,753,743,3.2267,3.4089,1023.7590,636.3567,991.6155,670.7748,-
623607.6980,Eye,Fixation,Fixation,753,743,3.2324,3.4191,1026.2811,637.4665,993.7508,674.6230,-
623624.3850,Eye,Fixation,Fixation,753,743,3.2397,3.4202,1027.8228,651.3196,1003.8666,664.6419,-
623641.0710,Eye,Fixation,Fixation,753,743,3.2351,3.4229,1033.4906,640.1360,1004.8722,662.0637,-
623657.7580,Eye,Fixation,Fixation,753,743,3.2340,3.4284,1033.3550,653.3871,1001.0224,659.9954,-
623674.4440,Eye,Fixation,Fixation,753,743,3.2368,3.4383,1033.2260,626.3107,1002.8653,665.2640,-
623691.1310,Eye,Fixation,Fixation,753,743,3.2340,3.4429,1036.8005,628.8016,997.2627,664.4757,-
623707.8170,Eye,Fixation,Fixation,753,743,3.2317,3.4436,1044.1703,635.2856,1003.5457,665.8756,-
623724.5040,Eye,Fixation,Fixation,753,743,3.2341,3.4475,1034.4929,638.0847,1003.0652,667.7404,-
623741.1900,Eye,Fixation,Fixation,753,743,3.2373,3.4465,1038.9222,645.7098,1000.3504,668.6668,-
623757.8770,Eye,Fixation,Fixation,753,743,3.2450,3.4527,1036.8916,651.0815,1002.6243,666.0865,-
623774.5630,Eye,Fixation,Fixation,753,743,3.2357,3.4475,1032.2845,658.9841,1002.4204,669.6770,-
623791.2500,Eye,Fixation,Fixation,753,743,3.2253,3.4475,1038.9717,656.6730,1005.0999,670.4665,-
623807.9360,Eye,Fixation,Fixation,753,743,3.2371,3.4482,1042.5476,647.6672,1002.7559,669.1832,-
623824.6230,Eye,Fixation,Fixation,753,743,3.2422,3.4465,1047.5432,654.2815,998.8375,670.5602,-
623841.3090,Eye,Fixation,Fixation,753,743,3.2372,3.4422,1040.4804,649.7052,994.7418,671.2043,-
623857.9960,Eye,Fixation,Fixation,753,743,3.2313,3.4455,1037.9317,654.3721,996.5331,671.3230,-
623874.6820,Eye,Fixation,Fixation,753,743,3.2238,3.4518,1038.0292,660.8581,995.9970,672.8279,-
623891.3730,Eye,Fixation,Fixation,753,743,3.2299,3.4396,1041.6398,661.4555,992.1952,669.1388,-
623908.0640,Eye,Fixation,Fixation,753,743,3.2284,3.4436,1041.4219,661.2661,989.3987,670.7823,-
623924.7550,Eye,Fixation,Fixation,753,743,3.2244,3.4332,1036.1669,655.5820,989.9838,672.0626,-
623941.4460,Eye,Fixation,Fixation,753,743,3.2194,3.4465,1036.7905,655.2174,989.5251,674.7265,-
623958.1370,Eye,Fixation,Fixation,753,743,3.2141,3.4422,1035.0784,653.8595,989.5897,669.7824,-
623974.8280,Eye,Fixation,Fixation,753,743,3.2044,3.4412,1041.1400,668.8782,990.2188,673.3378,-
623991.5190,Eye,Fixation,Fixation,753,743,3.2092,3.4408,1038.8824,655.9809,989.3797,670.0102,-
624008.2100,Eye,Fixation,Fixation,753,743,3.2015,3.4306,1036.4695,661.7608,985.3461,670.1442,-
624024.9010,Eye,Fixation,Fixation,753,743,3.1969,3.4319,1037.8939,662.5572,990.6672,670.5765,-
624041.5920,Eye,Fixation,Fixation,753,743,3.1989,3.4341,1030.6920,664.0537,993.9165,671.1699,-
624058.2860,Eye,Fixation,Fixation,753,743,3.1925,3.4259,1032.3724,661.9263,989.9448,666.5338,-
624074.9800,Eye,Fixation,Fixation,753,743,3.1916,3.4309,1033.2896,668.6717,990.4050,669.5954,-
624091.6740,Eye,Fixation,Fixation,753,743,3.1875,3.4260,1030.6732,661.5414,994.5497,667.2664,-
624108.3680,Eye,Fixation,Blink,753,405,3.1731,0.0000,1030.0991,652.2969,0.0000,0.0000,-
624125.0630,Eye,Fixation,Blink,753,405,3.1775,0.0000,1028.0451,636.5844,0.0000,0.0000,-
624141.7570,Eye,Fixation,Blink,753,405,3.1662,0.0000,1035.3610,638.6195,0.0000,0.0000,-
624158.4510,Eye,Fixation,Blink,753,405,3.1683,0.0000,1036.5386,621.1364,0.0000,0.0000,-
624175.1450,Eye,Fixation,Blink,753,405,3.1685,0.0000,1032.7985,650.9054,0.0000,0.0000,-
624191.8390,Eye,Fixation,Blink,753,405,3.1689,3.4323,1025.7973,634.9866,996.2585,665.2694,-
624208.5330,Eye,Fixation,-,753,-,3.1661,3.4238,1027.3060,632.2945,993.8119,662.7622,-
624225.2270,Eye,Fixation,-,753,-,3.1576,3.4312,1030.1015,636.3027,1012.3256,666.9070,-
624241.9210,Eye,Fixation,-,753,-,3.1675,0.0000,1028.1286,666.1768,0.0000,0.0000,-
624258.6150,Eye,Fixation,-,753,-,3.1645,0.0000,1023.1384,649.9094,0.0000,0.0000,-
624275.3090,Eye,Fixation,-,753,-,3.1698,0.0000,1020.7834,650.3605,0.0000,0.0000,-
624292.0040,Eye,Fixation,-,753,-,3.1713,0.0000,1022.6541,656.0773,0.0000,0.0000,-
624308.6980,Eye,Fixation,-,753,-,3.1623,3.4233,1022.2896,644.0534,993.7270,664.2819,-
624325.3920,Eye,Fixation,-,753,-,3.1828,0.0000,1037.5779,649.9347,0.0000,0.0000,-
624342.0860,Eye,Fixation,-,753,-,3.1954,0.0000,1034.6202,653.1844,0.0000,0.0000,-
624358.7800,Eye,Fixation,Fixation,753,744,3.1948,3.4219,1040.7645,645.3315,1023.7026,663.9659,-
624375.4740,Eye,Fixation,Fixation,753,744,3.1774,3.4243,1028.0388,647.8048,1014.3836,661.6674,-
624392.1680,Eye,Fixation,Fixation,753,744,3.1866,3.4260,1025.4050,642.7887,1028.9520,660.1680,-
624408.8620,Eye,Fixation,Fixation,753,744,3.1897,3.4381,1021.3519,641.0627,1015.9920,653.1578,-
624425.5560,Eye,Fixation,Fixation,753,744,3.1847,3.4430,1015.1581,639.0910,1019.5221,654.5558,-
624442.2500,Eye,Fixation,Fixation,753,744,3.1994,3.4455,1018.7875,636.1747,1033.9023,645.4117,-
624458.9440,Eye,Fixation,Fixation,753,744,3.1923,3.4523,1020.9313,641.4474,1019.3986,653.9910,-
624475.6390,Eye,Fixation,Fixation,753,744,3.1937,3.4531,1041.2721,633.6349,1030.4395,654.8872,-
624492.3330,Eye,Fixation,Fixation,753,744,3.1975,3.4462,1028.9047,632.4083,1024.1185,652.8309,-
624509.0270,Eye,Fixation,Fixation,753,744,3.1920,3.4479,1032.0022,629.5572,1016.5583,655.7282,-
624525.7210,Eye,Fixation,Fixation,753,744,3.1963,3.4436,1031.0347,626.8168,1019.5923,649.1349,-
624542.4150,Eye,Fixation,Fixation,753,744,3.1941,3.4405,1029.5828,623.0723,1024.3207,650.7124,-
624559.1090,Eye,Fixation,Fixation,753,744,3.1903,3.4434,1031.4539,624.7119,1021.5661,649.7891,-
624575.8030,Eye,Fixation,Fixation,753,744,3.1888,3.4410,1031.3623,623.1715,1018.0965,651.1413,-
624592.4970,Eye,Fixation,Fixation,753,744,3.1807,0.0000,1028.9126,634.6558,0.0000,0.0000,-
624609.1910,Eye,Fixation,Fixation,753,744,3.1905,3.4374,1030.4777,619.3833,1020.3430,648.8810,-
624625.8850,Eye,Fixation,Fixation,753,744,3.1972,3.4299,1029.8039,633.1222,1025.6592,651.4832,-
624642.5800,Eye,Fixation,Fixation,753,744,3.1881,3.4338,1028.7728,626.4259,1020.4143,656.8652,-
624659.2740,Eye,Fixation,Fixation,753,744,3.1806,3.4275,1030.3909,629.6341,1023.0942,651.6777,-
624675.9680,Eye,Fixation,Fixation,753,744,3.1821,3.4283,1038.9719,638.2548,1024.0153,653.0546,-
624692.6620,Eye,Fixation,Fixation,753,744,3.1682,3.4149,1033.2379,632.6786,1022.7234,651.8184,-
624709.3560,Eye,Fixation,Fixation,753,744,3.1556,3.4020,1035.3919,636.6135,1023.1810,651.6532,-
624726.0530,Eye,Fixation,Fixation,753,744,3.1508,3.3948,1037.8868,643.0594,1025.5514,648.0393,-
624742.7500,Eye,Fixation,Fixation,753,744,3.1422,3.3914,1032.8570,632.4941,1022.3016,650.7514,-
624759.4470,Eye,Fixation,Fixation,753,744,3.1550,3.3750,1045.9200,634.7446,1010.2243,654.5670,-
624776.1440,Eye,Fixation,Fixation,753,744,3.1398,3.3613,1045.0818,633.1572,1022.5620,656.1055,-
624792.8410,Eye,Fixation,Fixation,753,744,3.1390,3.3519,1040.6844,626.6410,1022.2614,657.3704,-
624809.5380,Eye,Fixation,Fixation,753,744,3.1417,3.3507,1044.2877,635.8592,1019.2659,662.5641,-
624826.2350,Eye,Fixation,-,753,-,3.1364,0.0000,1041.0077,630.7691,0.0000,0.0000,-
624842.9320,Eye,Fixation,-,753,-,3.1430,0.0000,1043.1113,624.3442,0.0000,0.0000,-
624859.6290,Eye,Fixation,-,753,-,3.1515,0.0000,1036.7209,625.8778,0.0000,0.0000,-
624876.3260,Eye,Fixation,Fixation,753,745,3.1564,3.3420,1043.1035,626.5088,1024.9752,663.5537,-
624893.0230,Eye,Fixation,Fixation,753,745,3.1329,3.3422,1037.3288,633.1776,1026.8343,664.7277,-
624909.7260,Eye,Fixation,Fixation,753,745,3.1261,3.3378,1038.4203,624.1675,1024.2409,670.8986,-
624926.4280,Eye,Fixation,Fixation,753,745,3.1299,3.3300,1033.1402,625.7209,1027.3356,668.0282,-
624943.1310,Eye,Fixation,Fixation,753,745,3.1166,3.3274,1031.8553,626.1357,1029.5847,659.1350,-
624959.8330,Eye,Fixation,Fixation,753,745,3.1091,3.3258,1029.0547,631.8212,1029.4906,669.0741,-
624976.5350,Eye,Fixation,Fixation,753,745,3.1036,3.3236,1026.4593,625.7423,1031.0123,665.8057,-
624993.2380,Eye,Fixation,Fixation,753,745,3.1026,3.3159,1025.1768,628.5304,1029.4045,665.6352,-
625009.9400,Eye,Fixation,Fixation,753,745,3.0998,3.3178,1027.7115,631.8509,1031.1919,664.4974,-
625026.6430,Eye,Fixation,Fixation,753,745,3.0887,3.3224,1026.7896,629.7944,1031.3028,664.9160,-
625043.3450,Eye,Fixation,Fixation,753,745,3.0896,3.3173,1032.7739,632.2196,1031.8871,666.8903,-
625060.0480,Eye,Fixation,Fixation,753,745,3.0926,3.3111,1038.3981,632.6647,1027.1893,660.2806,-
625076.7500,Eye,Fixation,Fixation,753,745,3.0916,3.3036,1041.2155,631.6647,1024.7555,665.3334,-
625093.4520,Eye,Fixation,Fixation,753,745,3.0898,3.2836,1042.9266,633.3094,1009.7906,671.5753,-
625110.1550,Eye,Fixation,Fixation,753,745,3.0774,0.0000,1034.6711,636.5838,0.0000,0.0000,-
625126.8570,Eye,Fixation,Fixation,753,745,3.0803,3.2778,1043.2242,637.1525,1011.0943,665.0459,-
625143.5600,Eye,Fixation,Fixation,753,745,3.0771,3.2835,1034.4635,638.2060,1006.2268,674.6316,-
625160.2620,Eye,Fixation,Fixation,753,745,3.0724,3.2714,1048.5665,634.6830,1005.1741,680.2646,-
625176.9650,Eye,Fixation,Fixation,753,745,3.0699,3.2566,1035.3109,639.3893,1020.6623,686.6815,-
625193.6670,Eye,Fixation,Fixation,753,745,3.0604,3.2633,1033.1378,629.4026,998.6520,676.3382,-
625210.3690,Eye,Blink,-,237,-,0.0000,3.2104,0.0000,0.0000,1007.0626,992.6869,-
625227.0720,Eye,Blink,Blink,237,406,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
625243.7740,Eye,Blink,Blink,237,406,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
625260.4770,Eye,Blink,Blink,237,406,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
625277.1790,Eye,Blink,Blink,237,406,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
625293.8820,Eye,Blink,Blink,237,406,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
625310.5840,Eye,Blink,Blink,237,406,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
625327.2860,Eye,Blink,Blink,237,406,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
625343.9890,Eye,Blink,Saccade,237,457,0.0000,3.1993,0.0000,0.0000,839.8018,497.0438,-
625360.6910,Eye,Saccade,Fixation,654,746,3.0607,3.1860,997.7575,563.7825,1001.6816,654.3320,-
625377.3940,Eye,Saccade,Fixation,654,746,3.0492,3.1880,959.8403,617.1245,1007.8708,665.2510,-
625394.0960,Eye,Fixation,Fixation,754,746,3.0427,3.1935,971.4484,636.2150,997.8469,678.8249,-
625410.7980,Eye,Fixation,Fixation,754,746,3.0416,0.0000,964.9208,643.3683,0.0000,0.0000,-
625427.5010,Eye,Fixation,Fixation,754,746,3.0410,3.1902,1018.3779,643.1107,1005.4283,686.7985,-
