memory_score,subj_idx,word,emotional,trialnr_enc,pupil_baseline_enc,pupil_dilation_enc,recalled_d1,recalled_d2,trialnr_recog,target_oldnew,recog_oldnew,rt_recog,confidence_recog,rt_confidence_recog,pupil_baseline_recog,pupil_dilation_recog
NaN,45,161,0,NaN,NaN,NaN,NaN,NaN,213,0,0,3078.28328236337,NaN,NaN,-2.52270062104825,1.00922162174804
NaN,45,162,0,NaN,NaN,NaN,NaN,NaN,200,0,0,2930.09618252199,NaN,NaN,-0.134434090951027,0.721586979877615
NaN,45,163,0,NaN,NaN,NaN,NaN,NaN,2,0,0,4044.96226531955,NaN,NaN,1.41120328907177,-0.425839802096644
4,45,164,0,54,0.104121021453106,-0.564725589840714,1,1,127,1,1,789.38000308699,4,193.503458498526,-0.781899429589922,0.964081546094752
NaN,45,165,0,77,-0.972363693221222,0.60687450450629,0,0,101,1,0,2239.66709452452,NaN,NaN,-0.0947219166313311,0.163276118827514
3,45,166,0,112,-0.289494975598514,1.21757504315537,0,0,152,1,1,1540.87704172525,3,509.319435164798,0.176352928606979,-0.324308046731534
NaN,45,167,0,NaN,NaN,NaN,NaN,NaN,30,0,0,1073.36510550795,NaN,NaN,1.96240945649488,-0.827029698230636
NaN,45,168,0,NaN,NaN,NaN,NaN,NaN,109,0,0,2488.06228834837,NaN,NaN,0.291005726730313,0.101331094017283
NaN,45,169,0,52,-2.30242717170264,1.35555434265842,0,0,65,1,0,5833.10507783426,NaN,NaN,2.37908373739677,0.577044793862445
NaN,45,170,0,NaN,NaN,NaN,NaN,NaN,225,0,0,2598.99902559664,NaN,NaN,1.04575754788395,0.106972281468172
NaN,45,171,0,NaN,NaN,NaN,NaN,NaN,105,0,0,1126.19365056253,NaN,NaN,0.174110070060394,-1.25620158050146
NaN,45,172,0,NaN,NaN,NaN,NaN,NaN,195,0,0,1544.26305927154,NaN,NaN,-0.182245234258208,-0.442905473325666
NaN,45,173,0,NaN,NaN,NaN,NaN,NaN,52,0,0,2295.30304808486,NaN,NaN,0.403376633404685,-0.599263708284774
4,45,174,0,11,0.299595229472361,-0.0148651514051654,1,1,228,1,1,809.571021047304,4,253.642234863037,-0.397008497336316,-0.157011864616045
NaN,45,175,0,NaN,NaN,NaN,NaN,NaN,150,0,1,3048.56381794252,1,172.189220546898,-1.82894204777951,0.329092140898391
4,45,176,0,110,0.181179942752463,0.804636418837044,1,0,28,1,1,1603.66382044413,4,412.157057068725,0.763975887563321,0.1160423169579
NaN,45,177,0,95,-0.251580412605149,0.676991071093846,0,0,37,1,0,1797.26274944005,NaN,NaN,0.492177994815165,-0.355488309858244
3,45,178,0,12,0.105756495574836,0.220867740870289,0,0,22,1,1,2674.6239329841,3,1035.49540030963,0.336758677154588,0.721559071947328
NaN,45,179,0,NaN,NaN,NaN,NaN,NaN,122,0,0,2114.06531225475,NaN,NaN,0.700935782267972,0.110917686029919
NaN,45,180,0,NaN,NaN,NaN,NaN,NaN,159,0,0,3000.20153170499,NaN,NaN,-0.935397015592077,0.180935795876091
NaN,45,181,0,78,-1.13167112738925,0.403669498333134,0,0,5,1,0,1405.42896290572,NaN,NaN,0.995052062025377,-0.0251630789230252
NaN,45,182,0,NaN,NaN,NaN,NaN,NaN,208,0,0,1421.10304564721,NaN,NaN,0.678528216824393,0.213022223444913
4,45,183,0,4,2.83474349387574,-0.53562086399781,1,1,197,1,1,856.667680189275,4,930.600380645046,-1.00796399862526,0.771118297079744
4,45,184,0,10,1.04192704517619,0.114959205865513,1,1,235,1,1,1937.40673456796,4,316.932890968019,-1.2359746852725,0.46381569717828
3,45,185,0,100,0.0579509794776642,0.362914868703776,0,0,3,1,1,2884.71193672467,3,4430.88391190577,0.274343165985188,-0.5634747340813
NaN,45,186,0,NaN,NaN,NaN,NaN,NaN,164,0,1,2776.86742218884,2,605.657199154848,0.831051157742699,-2.88179047206374
NaN,45,187,0,42,-2.06992514538329,1.46295552963787,0,0,29,1,0,5447.77358681222,NaN,NaN,1.49681507548954,-0.497978864048067
NaN,45,188,0,NaN,NaN,NaN,NaN,NaN,25,0,0,1887.95939600914,NaN,NaN,0.794179008209774,-0.760860169825168
2,45,189,0,63,-1.26453431453704,0.834086997378267,0,0,35,1,1,2146.5469613031,2,660.882288977518,0.631061952634565,-0.591690769968326
NaN,45,190,0,NaN,NaN,NaN,NaN,NaN,91,0,0,1388.19289234107,NaN,NaN,-0.456912125026913,0.473617303785553
2,45,191,0,46,-1.15017866492532,1.19144208883582,0,0,193,1,1,2325.60272523097,2,780.57706308573,1.09078573147814,-0.199788789096106
3,45,192,0,104,-0.883575067097754,-0.203382074209533,0,0,86,1,1,2172.56833134888,3,578.399709792393,0.202126431438395,0.528763452919782
1,45,193,0,82,0.24020179334191,0.469976790542636,0,0,239,1,1,3605.47117185706,1,167.915083024127,-1.11249301778554,0.234492363389025
NaN,45,194,0,NaN,NaN,NaN,NaN,NaN,184,0,0,962.993506359453,NaN,NaN,0.920511980004924,-2.26479413470525
4,45,195,0,74,-1.47453284905177,1.42097339573617,1,1,203,1,1,782.452731420562,4,171.585273304117,0.917818148544502,-0.149176233191643
4,45,196,0,8,0.919389767183403,0.0811769897393089,1,1,231,1,1,1125.56853469596,4,234.1699878898,-1.09426491837768,0.897784423619127
NaN,45,197,0,NaN,NaN,NaN,NaN,NaN,102,0,0,3251.9352740419,NaN,NaN,0.5273598811893,-1.35750312570367
NaN,45,198,0,NaN,NaN,NaN,NaN,NaN,212,0,0,1314.66881046617,NaN,NaN,-0.158223359698531,-2.35252557962615
NaN,45,199,0,NaN,NaN,NaN,NaN,NaN,158,0,1,1919.5679997074,3,338.400120334882,0.954335473891835,-0.529820105051062
2,45,200,0,71,0.885476786044229,-1.84544252042786,0,0,194,1,1,1358.83104936147,2,1043.5035547207,-0.531176608127884,0.707985554974546
NaN,45,201,0,NaN,NaN,NaN,NaN,NaN,106,0,1,2011.45810760954,1,208.00909737136,-0.319191879066658,-0.159687157526728
4,45,202,0,117,0.854536700946073,-0.045028899401314,1,0,82,1,1,1378.43319470539,4,862.967590832341,-0.522573460927903,0.273544112811016
4,45,203,0,119,-0.469458360694882,-0.327062479198524,1,1,217,1,1,950.103418343133,4,232.704862555693,-1.34454541852139,-0.563754014925748
NaN,45,204,0,NaN,NaN,NaN,NaN,NaN,81,0,0,918.687256676094,NaN,NaN,0.386995770535632,-1.4711246019463
2,45,205,0,70,0.366422436269104,0.29134157558749,0,0,221,1,1,2114.87709689118,2,729.796742721192,0.455090617799612,-0.0660141295256362
4,45,206,0,39,-0.781684364093059,0.739133808515598,1,1,88,1,1,874.905090791799,4,245.527916597894,-0.536896334715639,0.0803087146954053
4,45,207,0,2,1.83714476389812,0.179953939440931,0,0,83,1,1,1040.49311987092,4,210.486788528215,-1.61755008745413,0.743271315680327
1,45,208,0,90,0.0375696556173408,0.268203096645869,0,0,132,1,1,2343.45044071961,1,223.462833986559,-0.813251684103686,0.896736056184606
NaN,45,209,0,NaN,NaN,NaN,NaN,NaN,142,0,0,982.74030396351,NaN,NaN,-0.790458492266191,-0.598347497160012
NaN,45,210,0,NaN,NaN,NaN,NaN,NaN,11,0,1,3334.64782145529,2,580.269604865862,1.45680618711457,-0.161800624564078
4,45,211,0,102,-1.19457851398852,2.15591116803314,0,1,56,1,1,3312.0740504055,4,1658.95754792382,0.511252434225557,1.12990726889191
4,45,212,0,103,0.285833671467993,-0.486362576612013,1,1,23,1,1,1019.08586827085,4,337.930241042159,0.576431081682105,-0.406755674148242
4,45,213,0,108,-0.375897217690333,0.173774745063426,1,0,177,1,1,3255.18497848316,4,527.793870202913,-0.412912157205625,1.70267675410146
4,45,214,0,34,-1.4333587911208,1.2816468322744,1,1,116,1,1,1039.112989768,4,291.975725357588,-0.861217532731479,0.52868310925854
NaN,45,215,0,NaN,NaN,NaN,NaN,NaN,141,0,0,1077.75342530203,NaN,NaN,-0.515112370692423,-0.78840322014897
4,45,216,0,35,1.14828806582345,0.246376319874179,1,1,216,1,1,863.468581588677,4,319.343548151664,0.008900327225453,-0.676832067931675
NaN,45,217,0,67,0.345656820060964,-0.780340516380183,0,0,165,1,0,875.81245497131,NaN,NaN,-0.354983340226607,0.754599540600298
4,45,219,0,57,0.487649552479598,0.0405838679004267,1,0,123,1,1,1095.14858128023,4,273.184402439256,-0.175831907097893,0.578109520585957
NaN,45,220,0,NaN,NaN,NaN,NaN,NaN,85,0,1,4651.78587487844,1,259.529678084618,-0.106645444012414,-0.151266184241593
NaN,45,221,0,NaN,NaN,NaN,NaN,NaN,204,0,0,2557.65862835779,NaN,NaN,0.694091595538407,0.256190748536365
1,45,222,0,22,0.954004961666192,-0.258692691985808,0,0,140,1,1,2720.24327879626,1,182.480058189867,-0.607208391700129,0.457373464837387
NaN,45,223,0,NaN,NaN,NaN,NaN,NaN,222,0,0,876.129984323597,NaN,NaN,0.097806536719501,0.361590317688939
NaN,45,224,0,NaN,NaN,NaN,NaN,NaN,138,0,0,1898.28134511299,NaN,NaN,-0.61051550863819,-0.0526155753710186
NaN,45,225,0,NaN,NaN,NaN,NaN,NaN,41,0,1,5563.42707825661,1,322.425507288244,2.4325768557494,0.688326308250978
1,45,226,0,73,-1.458859878441,-0.320027299732644,0,0,48,1,1,2286.83174985144,1,662.187687425103,-1.04571559243851,0.543801089091357
NaN,45,227,0,NaN,NaN,NaN,NaN,NaN,60,0,0,1928.75069198453,NaN,NaN,-0.14661154351078,1.60304277350963
NaN,45,228,0,18,-0.860967940335663,0.575401461731417,0,0,36,1,0,3216.7077979384,NaN,NaN,0.712961679138808,-0.102915143284491
NaN,45,229,0,NaN,NaN,NaN,NaN,NaN,112,0,0,3494.51454893369,NaN,NaN,-1.81040677197929,1.3548368670685
NaN,45,230,0,NaN,NaN,NaN,NaN,NaN,26,0,0,2774.70854333023,NaN,NaN,-0.46855445283094,1.18664376831454
NaN,45,231,0,NaN,NaN,NaN,NaN,NaN,68,0,1,3118.5110439219,1,243.041886285937,0.536915323715427,-0.828611580137996
NaN,45,232,0,NaN,NaN,NaN,NaN,NaN,206,0,0,6113.42864986636,NaN,NaN,-0.924567135495296,0.998480762888235
NaN,45,233,0,NaN,NaN,NaN,NaN,NaN,13,0,0,3916.58450674277,NaN,NaN,-0.204569250961031,0.240781039392608
NaN,45,234,0,NaN,NaN,NaN,NaN,NaN,74,0,1,6366.0341546065,1,277.184630804186,-1.08011677044236,-0.276068785665426
NaN,45,235,0,NaN,NaN,NaN,NaN,NaN,32,0,1,1979.15831628143,1,584.396844972616,-0.149298121521479,-0.330661273492739
NaN,45,236,0,NaN,NaN,NaN,NaN,NaN,202,0,0,1733.53653286995,NaN,NaN,-0.209012453691168,1.43486993695688
NaN,45,237,0,NaN,NaN,NaN,NaN,NaN,99,0,0,3451.70293236242,NaN,NaN,-0.118314682876003,-0.765764355969041
NaN,45,238,0,NaN,NaN,NaN,NaN,NaN,43,0,0,1985.10092621837,NaN,NaN,-0.233825121865553,-0.287252957908454
NaN,45,239,0,NaN,NaN,NaN,NaN,NaN,17,0,0,4091.10377051093,NaN,NaN,0.215942041328021,0.202777942694438
NaN,45,240,0,NaN,NaN,NaN,NaN,NaN,157,0,0,2762.6504463642,NaN,NaN,-1.18530385618767,0.964656286533799
2,46,1,1,10,-0.662620886964123,1.00233228333848,0,0,105,1,1,666.04168025151,2,194.976943392248,1.15675172994191,0.409959001333671
NaN,46,2,1,NaN,NaN,NaN,NaN,NaN,197,0,1,742.718283341674,2,360.034794677631,-0.829076430752298,1.0328677499361
2,46,3,1,1,1.00452622486021,-0.670110437253321,1,1,217,1,1,2764.11559210464,2,674.105581012554,0.0361639694684451,-0.290400114070107
2,46,4,1,68,-1.20435967302928,3.50395169673317,0,0,157,1,1,947.308218241233,2,2090.78241272437,0.423937978489445,-0.409307251671977
NaN,46,5,1,NaN,NaN,NaN,NaN,NaN,160,0,1,1306.54136240264,2,191.163063063868,-0.18326837549912,-0.20961611785695
3,46,6,1,20,-0.0408978509403572,0.788524918622122,0,0,198,1,1,1246.65404362531,3,696.807708587585,1.14339812620752,-0.0901934266091486
NaN,46,7,1,NaN,NaN,NaN,NaN,NaN,30,0,1,811.234702818183,2,465.759239494218,-1.11086052245372,1.17525357981372
NaN,46,8,1,86,-0.516242653660224,0.408963814281057,0,0,111,1,0,1388.45880348526,NaN,NaN,-1.57650504401884,0.732579914385545
NaN,46,9,1,NaN,NaN,NaN,NaN,NaN,81,0,1,536.713258039526,1,937.644741617987,-1.1126066144027,1.44502290493954
NaN,46,10,1,NaN,NaN,NaN,NaN,NaN,37,0,1,1751.35925129871,2,623.324681011582,-0.0290001021035069,0.468523911127106
2,46,11,1,40,0.808245625185441,0.155643590481204,1,0,162,1,1,930.578911691555,2,106.803532595222,-0.339736445427677,-0.245647615368909
NaN,46,12,1,NaN,NaN,NaN,NaN,NaN,41,0,0,2050.87346346409,NaN,NaN,0.161665116485856,0.115611675437642
NaN,46,13,1,NaN,NaN,NaN,NaN,NaN,174,0,0,1510.89908391441,NaN,NaN,-2.12763378620311,0.469492095927597
NaN,46,14,1,NaN,NaN,NaN,NaN,NaN,57,0,0,1285.73869951651,NaN,NaN,-0.497437884634206,0.0726730007761786
NaN,46,15,1,NaN,NaN,NaN,NaN,NaN,20,0,1,2316.17693492808,3,708.638082483958,-0.918588974202478,1.28437147057454
2,46,16,1,82,1.50877549270183,-0.796117972124562,0,0,118,1,1,822.117193347367,2,1043.08437223153,0.550363812204045,-0.647833253228824
NaN,46,17,1,NaN,NaN,NaN,NaN,NaN,74,0,1,919.765914666641,4,267.592698877706,0.141500204041703,0.595567741803953
NaN,46,18,1,15,0.319114621440826,-1.58552004338691,0,0,49,1,0,1766.88964399,NaN,NaN,3.04128794241474,-0.951737751782394
NaN,46,19,1,NaN,NaN,NaN,NaN,NaN,204,0,0,1052.98808065345,NaN,NaN,0.313277403025719,-0.868489200896552
NaN,46,20,1,NaN,NaN,NaN,NaN,NaN,33,0,1,819.334908665041,2,486.054496890574,3.20839626759297,-1.55717393798305
2,46,21,1,37,0.956804303636213,-0.178815914302781,0,0,135,1,1,904.338799202378,2,72.1957198329619,0.641111833223501,-0.990374590718452
NaN,46,22,1,NaN,NaN,NaN,NaN,NaN,93,0,1,700.482068445126,4,393.456843787135,1.46249479241863,-0.738706269917627
NaN,46,23,1,NaN,NaN,NaN,NaN,NaN,51,0,1,895.261308567569,2,489.173661488167,1.20918363960902,-0.485840919334244
3,46,24,1,76,1.14516942763644,0.917962864671698,0,0,226,1,1,1253.22722195415,3,228.470196056151,0.0394323808656609,-0.267177581541444
NaN,46,25,1,48,-0.00617658105637548,-0.393375939783045,0,0,222,1,0,1165.07081019881,NaN,NaN,-0.138819236936071,-0.896049447914907
2,46,26,1,30,-0.503043199756149,-0.376979132580533,0,0,35,1,1,929.174405595404,2,439.903369599051,-0.0143878273605201,0.771321009509129
NaN,46,27,1,NaN,NaN,NaN,NaN,NaN,1,0,0,1655.51381817204,NaN,NaN,0.209921874220346,0.162457895855647
2,46,28,1,3,-0.665826700982042,1.11412769260901,0,0,50,1,1,1136.36711896834,2,320.227839689323,2.00737902413928,-0.976581568332195
NaN,46,29,1,NaN,NaN,NaN,NaN,NaN,56,0,0,1519.22733356696,NaN,NaN,3.01537521068865,-2.92443824045779
2,46,30,1,9,-0.366292337835774,-0.605416200795692,0,0,107,1,1,1404.51712881622,2,349.838253630878,1.6127245375045,-1.66411015380309
NaN,46,31,1,NaN,NaN,NaN,NaN,NaN,89,0,1,592.999986401992,4,148.451195611415,-1.48344260007195,0.0743271888445944
2,46,32,1,49,-1.12681577156865,1.30266017458923,0,0,117,1,1,780.77209141702,2,963.473990370403,1.22050742261631,0.0728985799502517
4,46,33,1,60,2.75319891169402,0.945710182922959,0,0,131,1,1,1086.70969786181,4,488.922203898255,-1.03111290798785,0.853721899050941
NaN,46,34,1,NaN,NaN,NaN,NaN,NaN,79,0,0,1445.92488076887,NaN,NaN,0.0315094229560328,-0.275021228874658
2,46,35,1,70,-0.655056035618187,0.192425763672164,0,0,119,1,1,1031.42463027325,2,409.689970627369,-0.415646944529078,0.430460517185549
NaN,46,36,1,NaN,NaN,NaN,NaN,NaN,59,0,1,1136.9235971797,2,312.314302613231,-0.809719233721428,0.408472800370463
NaN,46,37,1,NaN,NaN,NaN,NaN,NaN,24,0,1,1045.37860198616,2,665.998060059792,0.053572351664417,0.489614094319969
NaN,46,38,1,NaN,NaN,NaN,NaN,NaN,233,0,0,1463.17955406266,NaN,NaN,-1.29367022167186,0.12824625641692
NaN,46,39,1,NaN,NaN,NaN,NaN,NaN,214,0,0,1461.11817916608,NaN,NaN,-0.577698778842682,0.0636869817673543
2,46,40,1,24,-0.353607686247622,-0.965642950722545,0,0,129,1,1,777.220894458878,2,677.333857933263,0.626842685888612,0.674574336877053
NaN,46,41,1,NaN,NaN,NaN,NaN,NaN,220,0,1,735.868950698205,2,236.083844301902,0.126409447976771,-0.130950284960971
NaN,46,42,1,41,-0.289708953516622,0.257292039044658,0,0,38,1,0,948.654670984979,NaN,NaN,-0.859661496199422,-0.157498854249244
NaN,46,43,1,55,1.0574009921927,0.239682457136055,0,0,142,1,0,1042.55964695767,NaN,NaN,-2.54353678103296,0.904781772645261
3,46,44,1,111,-0.888767344874212,0.359228712903546,1,0,209,1,1,1981.43043560776,3,520.637933663238,0.919865985109489,-1.45899249640921
NaN,46,45,1,NaN,NaN,NaN,NaN,NaN,183,0,1,1195.3364892579,4,478.258670187643,-1.94780810766354,0.847254778830411
1,46,46,1,116,-0.232333339147947,-0.137895488956913,1,0,189,1,1,555.834619040979,1,291.875996641465,-0.783325353200231,0.136686467657757
NaN,46,47,1,NaN,NaN,NaN,NaN,NaN,206,0,1,1337.33465335899,2,216.170584339125,-0.0186725433332436,0.0337440668413402
4,46,48,1,94,0.0774860835316325,-0.887456356368823,0,0,77,1,1,1039.2490025406,4,211.52984474611,0.69121767984845,-0.568255569887714
NaN,46,49,1,91,-0.165751154304247,-0.467293208075744,0,0,202,1,0,2506.91842048764,NaN,NaN,-0.673645966966514,0.0733962855299203
NaN,46,50,1,NaN,NaN,NaN,NaN,NaN,3,0,1,1520.98048047628,2,562.459756718454,-0.0871497866009167,0.780314098934294
2,46,51,1,54,0.259078951585903,0.664767134916592,0,0,218,1,1,911.745892997715,2,334.441928887827,0.659375157530923,-0.130091926170002
4,46,52,1,71,-0.680975701397505,-0.115898860273462,0,0,9,1,1,1432.4760693853,4,557.892145094229,-0.454957349058919,0.333599092371079
2,46,53,1,58,0.0977943827886518,0.255511884030724,0,0,114,1,1,882.911020449683,2,81.8393107765587,-0.801103869342347,1.35164498944723
4,46,54,1,2,-0.410562770516313,0.867081979210191,0,0,90,1,1,916.738160038221,4,174.707986410795,-2.57084618511075,2.2345841393314
NaN,46,55,1,NaN,NaN,NaN,NaN,NaN,8,0,0,1216.20458242978,NaN,NaN,-0.561163444966767,-0.12065997076385
3,46,56,1,26,-0.490168051802256,-0.011757163638119,0,0,193,1,1,767.937170116056,3,846.191797863867,0.31342141833208,-0.36503538970521
2,46,57,1,72,-0.727743619529879,0.346012957039731,0,0,176,1,1,783.880992436025,2,292.866752370173,-0.748220303750225,1.48654464025104
NaN,46,58,1,NaN,NaN,NaN,NaN,NaN,146,0,1,741.866085878428,2,369.819830510096,0.0468619306218572,0.0210694952006894
NaN,46,59,1,NaN,NaN,NaN,NaN,NaN,73,0,0,1097.68274250746,NaN,NaN,-1.15206295079639,1.73413432890409
NaN,46,60,1,NaN,NaN,NaN,NaN,NaN,199,0,1,663.292325094517,1,646.919998511294,0.469477898045387,0.252339838692218
2,46,61,1,107,-0.345861854230558,-0.463933253189669,0,0,153,1,1,540.996376188559,2,219.384366268059,-1.23530975846069,1.62975430764519
3,46,62,1,105,-0.714588050109836,0.351922124301964,1,0,230,1,1,1468.5615162125,3,485.198771322757,-1.87022755669385,1.14413351039744
NaN,46,63,1,NaN,NaN,NaN,NaN,NaN,5,0,0,2600.10943652742,NaN,NaN,-0.874127211167054,0.513920680108084
1,46,64,1,12,2.16316597577266,-0.761391504108047,0,0,32,1,1,873.96759776675,1,828.506375157303,1.08930723562553,1.44438506502937
2,46,65,1,78,0.686387500082534,1.08919653396807,0,0,25,1,1,1888.13357645267,2,468.711620997055,1.60633384138267,-0.4104389226384
1,46,66,1,5,0.469828635096461,-0.423393321257566,0,0,45,1,1,626.643664585572,1,398.153070829721,0.334352650702634,0.359406209604616
2,46,67,1,98,-0.51769614482601,0.0797030535069309,0,0,86,1,1,707.67202348361,2,348.554986012459,0.281128986264447,-0.833707965209269
NaN,46,68,1,NaN,NaN,NaN,NaN,NaN,208,0,1,733.621869239869,2,343.007202976878,-1.2144590527709,1.54957633607099
NaN,46,69,1,NaN,NaN,NaN,NaN,NaN,237,0,1,802.228415734135,2,247.830505915772,-1.06504850106254,0.375374000187321
NaN,46,70,1,NaN,NaN,NaN,NaN,NaN,179,0,1,908.241202869249,4,1225.01201274645,-0.874977699471211,-0.196519108746963
NaN,46,71,1,NaN,NaN,NaN,NaN,NaN,26,0,1,1023.49024530849,2,282.664438058418,0.49625810732156,-0.682289440765433
2,46,72,1,62,1.8947981661526,-1.28183900972915,0,0,61,1,1,1440.10799962416,2,449.790399707126,-0.594409640838757,0.147311051829082
NaN,46,73,1,NaN,NaN,NaN,NaN,NaN,12,0,1,844.213814518298,4,271.219910438958,0.276243829698225,0.516452580649062
2,46,74,1,35,-2.34049309696263,1.52985353719125,0,0,210,1,1,1063.65001068116,2,299.942845871556,-0.24010985231381,1.31257472752084
NaN,46,75,1,NaN,NaN,NaN,NaN,NaN,130,0,1,935.188539824594,4,527.72300779543,0.104293497756623,-0.014875868026809
2,46,76,1,96,0.126964366097322,0.22941404121069,0,0,103,1,1,546.842123636452,2,227.131761726923,0.0450758443600099,0.0299374809152515
NaN,46,77,1,NaN,NaN,NaN,NaN,NaN,53,0,1,1275.96264431122,2,421.078048588242,1.97897260439836,-1.51271333693924
NaN,46,78,1,NaN,NaN,NaN,NaN,NaN,67,0,1,933.468428796914,4,206.35604072595,-0.141126146411468,0.774324954147307
NaN,46,79,1,NaN,NaN,NaN,NaN,NaN,229,0,0,840.152966909955,NaN,NaN,-1.79908143271044,0.202533146583836
2,46,80,1,52,-0.0113538349593659,-0.285713920402967,0,0,150,1,1,1066.40545983828,2,276.384092358057,0.050021325700025,0.460261388984946
3,46,81,1,13,-0.884110201853341,-0.533659262718874,0,0,55,1,1,719.61112712961,3,661.587288694136,-0.168400107184463,2.58322278131085
2,46,82,1,89,-0.316898503645598,0.428804409018117,0,0,163,1,1,902.889069231605,2,376.729461659124,-0.719660733353911,0.465777194164634
2,46,83,1,63,1.55300859318805,-1.26704637283979,0,0,158,1,1,950.816757213033,2,230.165931090596,-0.46480266294019,-0.302447510207837
NaN,46,84,1,110,-0.573395971467924,0.0090459241905344,0,0,40,1,0,1489.32921879532,NaN,NaN,1.43331144263133,-0.743929418679651
NaN,46,85,1,NaN,NaN,NaN,NaN,NaN,63,0,0,1068.24713008245,NaN,NaN,-0.746196631164296,0.268155612658765
4,46,86,1,114,-1.48525714917797,0.660135838624248,0,0,231,1,1,1064.57822274751,4,236.800690869131,-0.207619731542443,-0.683342585072371
NaN,46,87,1,NaN,NaN,NaN,NaN,NaN,187,0,1,509.427864581085,2,188.907963191014,0.500353497711283,0.82005773053708
2,46,88,1,16,-0.516589985083921,0.957868429711502,0,0,124,1,1,611.805100998026,2,208.455262556527,1.5528607609396,-0.828608512426017
NaN,46,89,1,NaN,NaN,NaN,NaN,NaN,140,0,1,535.170835155441,2,409.901015387732,-0.428630085069832,-0.434891008096156
NaN,46,90,1,NaN,NaN,NaN,NaN,NaN,154,0,1,704.55991509516,2,413.220961174375,0.557550769549826,0.216202296519804
NaN,46,91,1,NaN,NaN,NaN,NaN,NaN,171,0,1,944.245503305865,2,830.288067634683,-1.19206209909377,0.487473481437945
2,46,92,1,108,-0.745719652215711,0.61837931044294,0,0,109,1,1,689.620640179783,2,244.667079648934,-1.6571034512665,0.875727350914334
4,46,93,1,115,-0.866747748892319,0.848839094412926,0,0,240,1,1,772.419145032472,4,283.260687621805,-0.288852329579743,-0.256330670299393
2,46,94,1,8,-0.370362419597586,0.937987536841316,0,0,166,1,1,721.767760827788,2,242.46393912108,1.2225920054179,-0.310355965308475
4,46,95,1,104,-0.204040005237878,0.113156404126076,1,0,92,1,1,624.42993975128,4,248.415208952792,0.600116746341358,0.470763685733083
1,46,96,1,45,-1.61968173335853,0.318759645129783,0,0,170,1,1,682.864321184752,1,1107.77408190916,-0.0187952409601803,-0.161209928755637
NaN,46,97,1,NaN,NaN,NaN,NaN,NaN,156,0,0,1009.81018274979,NaN,NaN,0.611883945434735,-0.965122730745514
4,46,99,1,34,-1.31871212148287,-0.582665678358198,0,0,64,1,1,1115.23153137023,4,316.760675756086,-1.28198388661766,0.971541795230345
4,46,100,1,119,0.372173429588963,1.03301457505743,0,0,82,1,1,968.874555252114,4,191.999544429564,-0.526076966764205,-0.536451502134345
NaN,46,101,1,NaN,NaN,NaN,NaN,NaN,203,0,1,1344.44538642856,1,805.902775595314,0.784914893456003,-0.393035716962412
NaN,46,102,1,NaN,NaN,NaN,NaN,NaN,126,0,0,1009.1359941689,NaN,NaN,2.32537840480507,-1.98883008494652
2,46,103,1,101,-1.44073059594596,0.369854288309408,0,0,224,1,1,674.904918756511,2,277.973022068181,-1.28945085580356,0.535211984146333
4,46,104,1,112,-0.351877096683411,0.149019275170023,1,0,60,1,1,3137.67989436383,4,641.534828995646,-0.952923596481806,0.877545592286109
NaN,46,105,1,NaN,NaN,NaN,NaN,NaN,85,0,1,606.460344308289,2,222.430723628349,0.544858520058309,-0.103071652740474
NaN,46,106,1,NaN,NaN,NaN,NaN,NaN,47,0,0,1382.6246025601,NaN,NaN,1.23412249921824,-0.521870791118013
NaN,46,107,1,NaN,NaN,NaN,NaN,NaN,221,0,1,713.349384153844,2,324.053587279195,-0.212446052011485,1.14863676705832
4,46,108,1,97,0.0611279547230509,0.43970085969072,0,0,78,1,1,1548.08273326853,4,161.966399493394,-0.197302879938224,0.348307153488295
NaN,46,109,1,NaN,NaN,NaN,NaN,NaN,122,0,0,1980.91597390885,NaN,NaN,-0.757809786047368,0.829241827313229
NaN,46,110,1,64,-0.0306320422109017,0.0246015188520666,0,0,16,1,0,1474.32900390049,NaN,NaN,-0.56337951587832,0.656355549478962
2,46,111,1,118,-0.616203973909763,0.242615770421227,0,0,102,1,1,572.997882369236,2,142.385102037224,-1.14165965126722,0.78600369754399
2,46,112,1,100,-0.549993422036778,-0.740211190092735,0,0,71,1,1,893.995681472006,2,235.477972637455,0.142336436083001,0.0288313450846272
2,46,113,1,33,-0.889896989308828,0.243475339005952,0,0,83,1,1,857.914724958391,2,268.20851337834,-1.18515022292168,2.06190145215053
NaN,46,114,1,NaN,NaN,NaN,NaN,NaN,65,0,0,1455.63614715866,NaN,NaN,-1.11971860088163,1.25878982949108
NaN,46,115,1,NaN,NaN,NaN,NaN,NaN,97,0,1,610.209756556287,4,125.221197235078,-0.637536844914437,-0.123578222108403
NaN,46,116,1,NaN,NaN,NaN,NaN,NaN,87,0,1,669.632007091423,2,623.771146525542,0.705967821356808,-1.23976053240456
NaN,46,117,1,NaN,NaN,NaN,NaN,NaN,7,0,1,1711.29217883572,2,327.860090666945,-0.103433727512307,0.162472234106037
NaN,46,118,1,NaN,NaN,NaN,NaN,NaN,96,0,1,603.478713925142,4,153.595812589629,-0.541631310065157,-0.684723071771833
NaN,46,119,1,NaN,NaN,NaN,NaN,NaN,138,0,1,654.066974831949,2,136.92071054902,-0.873544583954211,0.0254504000992234
